age,feh,gaia_id
4.04,-0.33,3348256590141091968
4.48,-0.17,872896753669863168
5.56,-0.18,878462408513946496
8.5,-0.19,3288976107194287488
8.79,-0.51,3380891877661894656
4.02,-0.14,3379723547776451200
4.75,-0.18,901004634562482176
8.9,-0.5,3290816625234985088
7.64,0.03,877398291713314176
8.8,-0.05,701951832609926912
6.77,-0.57,3349876926684124416
7.63,0.01,3389211886445294720
7.49,-0.37,3380915865055547776
6.57,-0.28,3381237334768382720
2.65,-0.16,3379326417920794496
8.65,-0.29,3380919850785221504
4.57,0.13,3348257307398099840
9.31,0.02,3381235376263164032
3.63,-0.53,3375713933812100352
9.86,-0.15,871305412450993408
6.44,0.0,871404819470401024
3.84,-0.14,3288865919808833664
1.84,0.0,883306925466772480
10.1,0.06,3288966005431211776
5.71,-0.3,3376078318835444736
2.07,-0.21,3381144529114791424
5.67,-0.16,900901211750033024
1.75,-0.26,3381234895226846976
5.4,-0.41,878554599989071744
3.96,-0.4,876993224757259008
6.2,-0.35,3349983579311889024
7.55,-0.45,900888116393720192
6.47,0.17,877215532264627968
3.75,-0.32,3381257396558025344
7.86,-0.44,883312594823603072
4.07,-0.42,3376119172564368000
7.79,-0.22,3389085064651051648
7.25,-0.55,877309265630839552
8.13,-0.13,3290822530814679296
8.0,-0.02,3374130465266895232
9.11,0.01,3379699049283084672
5.89,-0.26,3374137719469011968
7.4,-0.36,3374349439879398144
1.08,-0.33,3381237059890474880
5.9,-0.4,901004222245624832
1.46,-0.11,3379234986657092096
6.73,-0.29,872528035021066368
4.66,-0.09,3381008185375595520
7.35,-0.32,900888086330001024
7.63,0.11,3349882488664044544
5.83,0.05,3374153658090437504
3.53,-0.03,876923985588516352
9.41,-0.57,3290941174991681920
8.87,-0.38,3288965593114351616
3.95,-0.31,3395758241238804608
1.72,-0.12,3380890713727149312
10.73,-0.4,797432803890006528
7.55,-0.29,3282801043733617408
7.63,-0.45,871304553457534464
4.11,-0.17,878526871680261760
6.95,-0.1,797267052512297088
11.41,0.1,3288828776931733760
4.53,-0.24,3349852320814084480
6.78,-0.22,3380968740396632960
7.96,0.11,900843521749190272
8.87,-0.43,875879144600794880
5.4,-0.16,3349853733861021312
6.95,0.02,900837130837809408
7.46,0.06,3347823142041344768
6.9,0.0,876985425096629888
2.71,-0.57,900833003373149312
5.16,-0.11,3375689096017211136
7.59,-0.13,871395228808041600
4.91,-0.17,3290429700221272192
5.92,-0.18,3288953296623949312
1.28,-0.17,3380968328079772928
4.31,-0.01,3379233852786022784
4.68,0.14,3282787059320107520
11.4,-0.38,876992571922234752
8.0,-0.71,876986558968065408
4.68,0.05,3282789984192528256
2.77,-0.15,3379632769346193792
5.44,-0.08,3288868359350377216
7.13,0.22,3380967331647356416
2.07,-0.24,3379717461804099840
10.91,-0.68,3288920689232314240
3.02,0.1,3389078944322265344
9.4,0.14,5168425968830382592
9.35,0.03,3347815892136361216
2.87,-0.09,3290847136682720512
6.91,-0.33,3348228724393384704
4.71,-0.16,878458461440382080
6.47,0.06,701399568534308736
2.79,0.09,3348231301373694464
5.73,-0.22,872527347826303360
7.85,-0.42,3349853665141544704
8.44,-0.3,5158246518381874688
1.03,0.02,3374340643785544832
8.61,0.38,3389078879898140416
9.67,-0.02,3389081491238223104
6.01,-1.48,3288964871559846400
7.25,-0.37,3282815135522266240
10.04,0.29,3373752168844701824
4.07,-0.15,3347846163066019072
8.1,-0.55,3348222814518395648
6.24,0.05,3380966781891545344
4.28,-0.28,794678836500735360
4.2,-0.24,872805180670748288
7.0,0.32,3374337177751197568
5.79,-0.14,3375712494998932352
5.14,-0.55,872542710926470144
6.6,0.03,713863185670537344
6.22,-0.05,3389058229695446016
3.63,-0.01,797265983063824000
7.2,-0.12,3376166279766984832
9.88,-0.7,3389214532145269632
2.32,-0.19,3389711335307550336
5.53,-0.53,3347836950358390144
6.46,-0.64,3379709322845083648
3.49,-0.24,3379233264373585408
5.72,0.03,3389070736640182784
5.56,-0.39,3290428944306896640
1.44,-0.22,872869192863337216
4.19,-0.27,3379690047031747200
9.7,-0.5,875808604058753280
11.36,-0.33,3282693845645824256
10.49,0.25,3381134530430943744
7.87,0.18,3375702530674757504
6.93,0.06,3288952334551266816
8.67,-0.08,3288833862172969216
12.21,-0.16,3290809134812112256
9.21,-0.02,876988998509440896
5.16,-0.11,3379627684104927488
11.23,-0.19,3282820667440142464
4.26,-0.39,878528280429515520
7.73,-0.68,794504289030802944
9.4,-0.16,3389167459303710592
4.59,-0.31,3379684579534491904
5.07,0.02,3290402727826546944
7.62,0.12,702148267233671552
5.9,0.06,795024628610560896
7.14,0.11,3380885731565093888
4.42,-0.39,875894537763718144
6.1,-0.52,3379684961790656768
6.15,-0.4,877371662916215936
6.59,-0.5,3290973065124043264
7.91,-0.25,3389554693555270144
3.63,-0.43,3376070454753141760
3.37,0.24,3379627546665979392
1.55,-0.21,3381134324272518656
8.63,-0.1,3290947084865258624
3.37,-0.15,3389553147367055744
8.3,-0.46,878451963153492736
7.6,-0.28,871372998056102400
6.14,-0.44,3347718482277585536
8.46,-0.45,3381253651346491264
4.74,0.16,3288835270922385024
3.58,0.08,3380959845520900992
3.19,-0.48,3389179725730233472
2.83,-0.03,3381225205780806912
4.04,-0.18,3380965617956861824
5.01,-0.01,872800202805834880
1.68,0.01,3375687786048184832
3.43,-0.26,3379307623143645440
4.85,-0.07,794493122115841280
6.69,-0.41,872823185173649408
3.34,-0.22,3389049433602488448
10.05,0.08,3349872047601718528
4.04,-0.14,3288925808833311872
4.39,-0.06,871388498594668544
8.07,-0.5,702064876148384256
5.56,-0.28,3380865626821235584
2.42,-0.41,3379321538837969280
3.91,-0.5,3379228595745861376
2.48,-0.42,3380958432474439552
6.77,-0.34,747395983918500736
2.68,-0.36,878787009259580928
2.45,-0.3,3379207017830451840
9.88,0.09,900789057268305152
9.01,-0.36,872803638779558528
10.9,-0.66,877251884867817088
4.83,-0.37,900787962052304000
4.86,-0.33,3349818721286752128
9.61,0.12,3381228332516993280
9.02,-0.14,871366474002339840
8.12,-0.45,878435199897598464
3.99,-0.25,3347709411306663808
0.75,-0.1,3381224789166270720
9.6,-0.11,3288814174042989440
1.56,-0.03,3379677574446924544
7.7,-0.25,871372074639676800
9.45,-0.28,3389035483548948864
0.76,-0.21,3375679612729506560
4.85,-0.28,5166743127628710016
6.99,-0.27,3380509144535575040
8.45,-0.33,900788786686011648
2.17,-0.24,3380865218801327616
7.1,-0.05,3375685552665799552
3.64,-0.26,3389045276074073344
6.55,-0.17,875870073629924096
4.15,-0.06,877292906099263872
10.03,-0.04,3379619261672876928
8.44,-0.33,3389172338386660480
5.17,0.14,878783916883131392
9.55,-0.43,5158247308655831296
6.19,-0.09,876920004154697472
6.74,-0.05,872708531023797760
6.03,-0.36,877291325551296000
4.99,-0.27,3347840699867491712
5.3,-0.22,875806233236810240
10.62,-0.48,3282776098563575040
3.83,0.06,872516696307412864
5.69,0.03,3380884082297659776
5.81,-0.21,3387533653744325632
4.52,-0.03,878800955016480640
4.84,-0.17,877198970870737408
10.27,-0.08,3380502444386555008
1.12,-0.06,3379224816174675584
7.73,0.19,871380458415918848
5.8,0.28,3389165672597322112
4.29,0.0,3282774453592788864
5.05,0.05,3389131725175889152
2.97,-0.11,871368844824404224
4.04,-0.57,900828025507178240
4.77,-0.17,878783367127308544
5.86,-0.3,3389045065619018368
8.18,0.09,3379682144292095744
7.0,-0.43,3389068228379257216
3.1,0.14,871365473273415936
7.08,0.04,900812662408331904
9.17,-0.42,3247396979773749248
9.74,0.11,878339164428573312
4.56,-0.33,3347716278956956928
5.08,-0.36,3379309581649138688
7.64,-0.41,3288813761726117632
11.26,-0.49,3288921823103651840
3.23,0.01,871297234833266176
3.54,-0.05,3376156766416861952
10.4,-0.51,3282784417916203264
6.04,0.13,878427400236964224
4.84,-0.22,3288777512202220160
0.86,-0.28,3380508148103164544
10.27,-0.43,3282810325158899456
5.23,-0.19,900812529265217408
12.15,-0.21,5168411980121587456
8.32,0.06,5166749621619735936
3.23,-0.41,3379675199328124032
10.44,-0.3,3379217424534811008
11.62,-0.07,3389075993680297472
7.72,-0.01,3373717534228592768
9.92,0.13,5158654402836020480
7.31,-0.29,3347838054167652864
7.15,-0.1,878426571306853376
3.11,-0.1,872859606496782080
6.92,-0.3,872790994395984768
4.02,-0.33,3389034280957889408
2.79,-0.09,3380876969831979776
7.42,0.1,872859198475898624
6.97,0.0,708718742562083456
6.96,0.16,3381127997784539136
4.35,0.01,871380046099063552
4.42,0.05,871369635098503168
10.19,0.04,3347706177193883136
2.85,-0.33,3380500490178569728
7.99,-0.33,749974308621018240
9.85,-0.2,3379277966392054016
7.37,0.1,872520342736866176
8.04,-0.54,3341668213386994688
9.13,0.16,3347831560177179136
11.47,-0.47,877361488137884288
3.09,-0.34,875867565369036032
7.43,0.28,5168388585435046016
9.02,-0.09,749963210425522176
5.43,-0.11,702091573663582720
5.48,-0.53,877361423714193920
9.16,-0.45,878775533106926976
7.04,0.38,872858957957729024
8.74,-0.42,3376052622049379840
8.98,-0.17,3282762840000478464
2.32,-0.53,3380954863358820096
4.86,-0.41,3349836004236339584
5.89,0.35,872695543042764416
2.75,-0.22,872789272111897600
2.26,-0.21,875802006989314816
4.21,0.15,872701212399561856
1.74,-0.09,3374330924278823040
7.19,0.15,3387521868353865600
5.91,-0.34,876793457238230144
3.5,-0.23,3379301335311991168
11.56,-0.24,3389031085502233472
11.66,-0.3,3247425979392949632
8.19,-0.48,871363003668911104
8.84,-0.23,709003103756953344
7.07,-0.04,872495191408424064
12.46,-0.51,5158243666523565312
9.54,0.25,3282774556671315200
3.35,-0.71,875886428865488128
7.23,-0.01,3288911686980820224
4.64,-0.04,3350186645364846080
1.15,-0.12,3380869853069608832
4.67,-0.17,872787798940313984
8.97,-0.25,872705193832095104
7.53,0.15,3347696011008843904
6.66,-0.26,3282762393323883136
8.04,-0.12,3389038369766712960
6.28,-0.45,900810124083523328
2.52,-0.2,3380944448060927104
7.87,-0.52,3389040358334872448
9.7,-0.33,5158746864891933312
3.44,-0.11,3380947647813699328
8.4,0.06,900798510491953920
2.54,-0.34,3380875767241142144
2.11,-0.29,3379613149935950208
7.99,0.03,878402455066983808
3.8,-0.27,3381123977695092352
3.57,0.11,878770516585162112
5.96,-0.45,878494779684727424
3.14,-0.33,878769073476133248
9.33,-0.38,871355646388248192
3.65,-0.04,875795581717983616
9.54,-0.16,3347681408120108288
6.75,-0.01,3290417399435071488
6.42,-0.38,3389019948650264832
10.56,-0.46,872509205884456576
2.81,-0.11,3341666525464458752
9.28,-0.49,900825551606117120
9.54,-0.58,876903919501342208
1.69,-0.25,872494293757990016
2.93,-0.55,875797299704843392
10.92,-0.16,3290926542038281472
4.24,-0.44,3376028192275454976
6.07,-0.47,3379270372888153984
2.24,-0.24,878400698423859712
6.12,0.03,3247382961000565248
6.22,-0.28,708716474819358592
4.51,-0.3,3388993736466527744
4.79,-0.41,3387526403839287936
12.03,-0.31,5168885186733961344
1.5,-0.48,877189792524686720
4.95,0.12,701389123173884416
3.69,-0.21,872494225039740160
4.86,-1.28,747027819322000768
10.07,-0.47,3373579820396308736
6.81,-0.34,871376846346850816
10.13,-0.05,5168376731325320832
0.86,-0.07,876909215196912768
2.49,-0.08,3389154540042120576
8.28,-0.15,3389119183871410560
10.63,-0.43,3389029436234807424
9.48,0.02,3389025514927878528
1.99,0.15,878400565281380608
6.13,-0.52,3347694430460898048
8.53,-0.29,871359048002360960
6.19,-0.36,3288939793246909952
2.74,-0.04,3380946994978692864
9.13,-0.14,3288803483867678336
7.74,-0.28,3379175681748792448
6.44,0.07,3347783387823985408
6.47,-0.28,3388993599027777152
4.09,-0.61,710449030266938368
2.67,-0.35,878329956018729728
7.01,0.1,875853340437491712
10.38,0.18,3288900481409447808
7.26,-0.5,900778753642450432
5.39,-0.35,3282630898605206272
3.24,0.0,794448935491919744
5.44,-0.09,872423512698137728
3.87,-0.46,3380467328733972352
8.44,-0.55,900781880378620032
10.66,-0.39,3350146375751337728
9.39,-0.32,871335790756144128
9.76,0.04,875863472263429248
9.63,-0.21,878394449247913088
3.74,-0.39,3380829347234585600
2.7,-0.29,3379293329492896768
3.07,-0.24,3379603941526086912
2.15,-0.22,877178320668014720
7.29,-0.19,3348142515810149248
8.3,-0.23,3380373496585666816
3.05,-0.03,872669086044206336
4.92,-0.16,872493851378624256
4.21,-0.31,3375662329781167488
5.37,-0.13,875863579639407616
3.9,0.13,871277619719109760
4.32,-0.4,876950721760912384
9.06,-0.24,3282733702942374144
6.72,-0.15,3288796891094589056
10.25,-0.27,3379288175532196864
5.97,-0.26,3379266803774827904
10.15,0.27,3389029672456255488
4.73,0.16,3288901409122382080
7.02,-0.4,708977707613970304
10.46,0.06,3348163990646753536
3.95,-0.26,3389141071024689664
2.81,-0.14,3389532428444969344
9.61,-0.44,3247529123031027072
6.78,-0.19,3389018372399111296
7.74,-0.12,875840077578367616
9.43,-0.32,871334274631008000
3.52,0.05,3389024419713015296
9.98,-0.34,872696676914099328
6.92,-0.41,872483917118229888
11.48,-0.23,3389029126997154816
3.68,-0.06,3375545502372999808
4.39,0.21,875790152879281024
2.13,-0.77,878322770538089600
4.99,-0.48,3347700232960422400
2.82,0.07,3350169637294099712
11.39,-0.39,702078753186221312
7.52,-0.1,3348143546602243968
6.73,-0.26,3349644002017749376
5.88,-0.24,878328066233089920
7.62,-0.3,878397369825718656
3.95,-0.13,3379603250034961536
7.23,-0.29,872745021066022144
8.0,-0.23,5158619562061304576
5.19,-0.18,3380821955594325120
6.5,-0.04,3389525762655734400
4.76,-0.44,877171895396945024
7.88,-0.44,900862385245728896
8.43,-0.51,3379165683065167488
11.33,-0.18,3288780054822842880
5.35,-0.4,900862453965201280
10.54,-0.43,3389018097521205120
10.6,-0.28,3387519218357387136
5.26,-0.35,3348143512242496512
7.64,0.08,3288796684936155904
9.31,-0.31,3381113669774099712
10.29,-0.61,3247382033287630336
6.81,-0.44,3349760378451325056
2.8,-0.14,3380370880949418368
5.16,-0.56,3379508554594526080
10.13,-0.23,875858322600033024
4.29,-0.29,3380461418858959744
4.94,-0.13,701886789625296896
6.62,-0.12,871354173216122368
5.83,-0.5,900796964303729920
6.48,-0.3,3290369261441451904
7.2,-0.26,3349650118051940992
9.7,-0.33,876783114957000960
7.87,0.21,3380461251357573760
4.77,-0.09,3387478575083634304
7.59,-0.58,3290786418729384832
10.57,0.17,3347688932902790656
8.97,-0.39,872696127158380544
5.69,-0.17,3374089718914613504
10.72,-0.14,877174231859149184
2.96,-0.28,3379482067533856256
7.1,-0.66,750149852524690432
2.46,-0.07,3373053051249394944
4.25,-0.53,878414339240010368
6.53,-0.52,3388981779277663488
5.33,0.13,3379509658403800320
2.68,-0.16,708983312547695616
4.31,-0.47,900774630473846784
8.98,-0.53,872486803335035904
9.37,0.06,875880312832065024
4.36,0.19,3379164098220870912
1.18,0.06,3379164751054094592
6.87,-0.26,3347756033174513664
9.2,-0.12,877169936891862272
4.99,0.11,900795074518127744
4.15,-0.19,871165018560691072
7.47,-0.33,3350136377067536512
8.79,-0.56,876511535585046272
3.41,0.05,3380444067191067392
8.66,-0.09,876885266459238912
9.82,-0.24,871346545354669824
4.08,-0.17,872671830526693248
3.71,0.03,3347696526404908800
2.32,-0.03,3387479949472992768
2.89,0.06,878396201594608128
4.23,-0.18,875839081146130816
5.25,-0.09,3347777409229839360
7.45,-0.02,878413793780588288
3.31,0.04,3347696904362009856
10.13,-0.02,872479832605504896
8.64,-0.4,3288759954375920384
7.67,-0.36,3389107432840884608
10.78,-0.07,871334382006873984
11.01,-0.92,5168277500400865152
10.47,-0.5,3380364528693981312
10.09,-0.07,875781837822627456
4.7,-0.33,875784895839319936
3.94,0.06,878325557972218240
2.03,-0.09,3376017781274826240
8.38,-0.18,871322729758919936
4.09,-0.09,3347662540326171008
10.53,0.04,3347663128739321216
5.98,0.1,878385859313352448
2.79,-0.15,3389021052458668544
7.15,0.25,3288801765880759424
6.78,-0.44,3380824876172107904
9.68,-0.33,3282763492835597312
9.37,-0.2,872410013616678784
2.39,-0.1,3379501480786125696
5.55,-0.19,3375644084760238208
7.95,0.09,3389020502702864512
7.5,-0.53,872738007382258688
1.38,-0.17,3379261095760487552
8.86,0.11,871273462190761600
5.03,-0.33,3348152755012272640
2.15,-0.23,872474987882287360
5.52,-0.05,3380363772779738112
5.03,-0.1,3379500999749826304
11.03,-0.33,877231543902788736
4.79,-0.17,3290779551077465344
4.29,-0.47,3380443276917090304
6.68,-0.16,3290367990131138432
6.85,0.04,3347777203071399552
4.7,-0.28,900792875494967552
1.47,-0.24,3380460216268119552
5.88,0.14,3282626466198958720
7.89,-0.55,875836813403404288
7.54,-0.1,702029142020494208
2.16,-0.07,3380843155552348800
8.62,0.07,3389012462524120320
7.06,-0.04,3347688073909319040
11.39,-0.62,871344479473299328
8.99,0.15,876780675415572096
8.71,-0.03,701881841822949888
8.65,-0.08,3288759301540893952
2.56,-0.05,3389011019415050880
11.29,-0.21,871344346330962304
5.89,-0.45,3290744946524425728
8.8,0.27,3380836906377004544
6.37,0.24,749435337469813248
8.44,-0.48,708944967079691264
1.77,-0.08,872484535592309504
5.76,0.06,871324894423600512
9.43,-0.39,878297382986798976
9.55,0.06,871324864359400320
3.18,-0.21,3347689654457267968
4.75,-0.24,876873206191158272
6.6,-0.48,3380843366007947648
9.87,-0.06,877183646427513600
4.86,-0.38,3347750501257074688
3.35,-0.14,795003600450355456
2.86,-0.2,3341485969334491520
7.7,-0.46,875766856976768896
1.54,-0.15,3379137679878438016
10.3,-0.19,878319235780296064
9.13,0.01,3347650999751520384
7.45,-0.35,871325036158084736
6.98,0.04,3389011740969623808
9.51,0.12,3288760332333033216
5.33,-0.37,878389222271093632
3.68,-0.05,3379479490554551552
5.58,-0.25,3373144482513702528
4.55,-0.17,871233364376196992
6.38,-0.31,3379479456194048896
11.17,-0.49,875762080973157760
6.55,0.12,3348138908037557248
10.12,-0.46,3288758339468221952
6.76,-0.25,872662007938111616
10.01,-0.41,872734884943230336
2.79,-0.34,872662351535493248
6.68,-0.11,871162583315938944
3.04,-0.05,3389106122874074752
4.11,-0.34,872659254862464640
3.81,0.17,872642113649611264
5.78,-0.14,900749582224587136
2.26,-0.09,3349749555133783936
9.54,-0.37,3349717080883879296
2.09,-0.3,3375637831287806336
1.1,-0.15,3379503301852244992
3.71,-0.28,3380479736896789248
7.41,-0.03,875832033102835840
5.17,-0.24,872739897167870336
6.93,-0.46,708710388849451904
3.22,-0.43,3380842300856057216
4.85,-0.38,3341648147299912064
7.78,0.22,872735739640731520
3.82,-0.21,3380822372207732864
5.76,-0.62,701873492406574592
8.57,-0.36,3348149486540167168
1.96,-0.13,3376012691733964544
4.77,-0.04,3290909396528808320
11.25,-0.36,3373688706408256384
3.14,-0.23,3380361225862320256
5.07,0.12,3349754915252915200
3.51,-0.25,3347773595298771456
7.61,-0.47,3380815186725840768
4.18,0.21,3347771941733421184
7.83,-0.4,3379495570911219328
4.03,-0.36,3347774003318793472
1.38,-0.1,3349718386553936384
6.73,-0.4,3380434794358968960
2.87,-0.12,872739626587238016
8.41,-0.24,3375615355721287296
6.68,-0.07,3380811789408274560
5.56,-0.3,3374084530594142720
7.12,-0.05,871231062273750528
3.18,-0.15,3288152164964305408
9.67,-0.15,872680867137896064
4.1,-0.33,3380748017733578880
11.52,-0.44,872454268960142976
3.51,0.15,878364178318507776
9.81,-0.12,876829015271291520
10.32,-0.4,3288144193505038848
9.96,-0.24,3380437474418523392
6.76,-0.21,708969671731634944
2.66,-0.07,872452546675896576
6.63,-0.26,900760852218762112
5.34,0.36,876754768172854656
7.65,-0.36,3347739647877412608
4.32,-0.19,701830955049796864
1.77,-0.21,878316487001373184
2.4,0.04,878364929936245248
7.26,0.04,3373649257132121088
5.89,-0.4,3387474658073450496
9.43,-0.04,875828670145455360
9.52,-0.29,877228863843189760
1.9,-0.27,3349745500684502656
6.17,-0.27,3288153917310953344
9.36,-0.09,3380654039552264576
5.41,-0.41,875760019388852480
4.59,-0.22,872458185970285824
4.28,-0.43,3388973326782589824
7.32,-0.11,793688210883073792
4.18,-0.34,3388973670379558784
8.37,-0.05,3288764863521757440
6.03,0.09,3379495089874841344
2.54,0.03,3348154468702228224
4.43,-0.29,3375605876731219584
7.57,-0.07,3388976487878145152
7.57,-0.24,3380653940769902976
5.06,-0.19,3349627195808548352
2.91,0.07,702069892670214528
7.71,-0.16,871311597204852480
5.75,0.18,3347764730486357248
1.15,-0.23,3375513139796583936
3.85,-0.29,3379124653239430400
5.5,-0.55,709695761723077120
